Archive Path,File in Archive,File Size (Bytes),Archive Full Path
350kebooks\011.zip,012/Food and Drink/Italian Food/39500+RecipesPics/Beans/beans-cook-book-2397_642.jpg,194062,G:\PLR ASSETS\WORKING_FOLDER\350kebooks\011.zip
350kebooks\011.zip,012/Food and Drink/Italian Food/39500+RecipesPics/Beans/beans-cook-book-2397_656.jpg,221516,G:\PLR ASSETS\WORKING_FOLDER\350kebooks\011.zip
350kebooks\011.zip,012/Food and Drink/Italian Food/39500+RecipesPics/Beans/beans-cook-book-2397_865.jpg,162387,G:\PLR ASSETS\WORKING_FOLDER\350kebooks\011.zip
350kebooks\011.zip,012/Food and Drink/Italian Food/39500+RecipesPics/Beans/beans-cook-book-2397_859.jpg,156755,G:\PLR ASSETS\WORKING_FOLDER\350kebooks\011.zip
350kebooks\011.zip,012/Food and Drink/Italian Food/39500+RecipesPics/Beans/beans-cook-book-2397_681.jpg,182169,G:\PLR ASSETS\WORKING_FOLDER\350kebooks\011.zip
350kebooks\011.zip,012/Food and Drink/Italian Food/39500+RecipesPics/Beans/beans-cook-book-2397_695.jpg,182100,G:\PLR ASSETS\WORKING_FOLDER\350kebooks\011.zip
350kebooks\011.zip,012/Food and Drink/Italian Food/39500+RecipesPics/Beans/beans-cook-book-2397_468.jpg,167685,G:\PLR ASSETS\WORKING_FOLDER\350kebooks\011.zip
350kebooks\011.zip,012/Food and Drink/Italian Food/39500+RecipesPics/Beans/beans-cook-book-2397_440.jpg,163293,G:\PLR ASSETS\WORKING_FOLDER\350kebooks\011.zip
350kebooks\011.zip,012/Food and Drink/Italian Food/39500+RecipesPics/Beans/beans-cook-book-2397_326.jpg,188221,G:\PLR ASSETS\WORKING_FOLDER\350kebooks\011.zip
350kebooks\011.zip,012/Food and Drink/Italian Food/39500+RecipesPics/Beans/beans-cook-book-2397_332.jpg,169557,G:\PLR ASSETS\WORKING_FOLDER\350kebooks\011.zip
