Archive Path,File in Archive,File Size (Bytes),Archive Full Path
350kebooks\011.zip,012/eBooks with Sales Pages/eBooks with Sales Pages/2-23/New Year Adrenaline/Salespage/thankyou.html,3750,G:\PLR ASSETS\WORKING_FOLDER\350kebooks\011.zip
350kebooks\011.zip,012/eBooks with Sales Pages/eBooks with Sales Pages/2-23/Natural Cure The Natural Way To Get Rid Of Your Acme/40 Acne Articles/group4-007.txt,2181,G:\PLR ASSETS\WORKING_FOLDER\350kebooks\011.zip
350kebooks\011.zip,012/eBooks with Sales Pages/eBooks with Sales Pages/2-23/Natural Cure The Natural Way To Get Rid Of Your Acme/40 Acne Articles/group4-005.txt,2107,G:\PLR ASSETS\WORKING_FOLDER\350kebooks\011.zip
350kebooks\011.zip,012/eBooks with Sales Pages/eBooks with Sales Pages/2-23/Natural Cure The Natural Way To Get Rid Of Your Acme/40 Acne Articles/group4-001.txt,2083,G:\PLR ASSETS\WORKING_FOLDER\350kebooks\011.zip
350kebooks\011.zip,012/eBooks with Sales Pages/eBooks with Sales Pages/2-23/Natural Cure The Natural Way To Get Rid Of Your Acme/40 Acne Articles/group4-002.txt,2154,G:\PLR ASSETS\WORKING_FOLDER\350kebooks\011.zip
350kebooks\011.zip,012/eBooks with Sales Pages/eBooks with Sales Pages/2-23/Natural Cure The Natural Way To Get Rid Of Your Acme/40 Acne Articles/group3-009.txt,2219,G:\PLR ASSETS\WORKING_FOLDER\350kebooks\011.zip
350kebooks\011.zip,012/eBooks with Sales Pages/eBooks with Sales Pages/2-23/Natural Cure The Natural Way To Get Rid Of Your Acme/40 Acne Articles/group3-005.txt,2135,G:\PLR ASSETS\WORKING_FOLDER\350kebooks\011.zip
350kebooks\011.zip,012/eBooks with Sales Pages/eBooks with Sales Pages/2-23/Natural Cure The Natural Way To Get Rid Of Your Acme/40 Acne Articles/group3-006.txt,2132,G:\PLR ASSETS\WORKING_FOLDER\350kebooks\011.zip
350kebooks\011.zip,012/eBooks with Sales Pages/eBooks with Sales Pages/2-23/Natural Cure The Natural Way To Get Rid Of Your Acme/40 Acne Articles/group1-002.txt,2204,G:\PLR ASSETS\WORKING_FOLDER\350kebooks\011.zip
350kebooks\011.zip,012/eBooks with Sales Pages/eBooks with Sales Pages/2-23/Natural Cure The Natural Way To Get Rid Of Your Acme/40 Acne Articles/group4-008.txt,2067,G:\PLR ASSETS\WORKING_FOLDER\350kebooks\011.zip
350kebooks\011.zip,012/eBooks with Sales Pages/eBooks with Sales Pages/2-23/Natural Cure The Natural Way To Get Rid Of Your Acme/ResellerSite/squeeze.html,2342,G:\PLR ASSETS\WORKING_FOLDER\350kebooks\011.zip
350kebooks\011.zip,012/eBooks with Sales Pages/eBooks with Sales Pages/2-23/Natural Cure The Natural Way To Get Rid Of Your Acme/ResellerSite/download.html,944,G:\PLR ASSETS\WORKING_FOLDER\350kebooks\011.zip
350kebooks\011.zip,012/eBooks with Sales Pages/eBooks with Sales Pages/2-23/Natural Herbal Cures Remedies/Source Adobe Graphics/Ezine.atn,4714,G:\PLR ASSETS\WORKING_FOLDER\350kebooks\011.zip
350kebooks\011.zip,012/eBooks with Sales Pages/eBooks with Sales Pages/2-23/Natural Herbal Cures Remedies/Keyword List/herbal_cures.txt,1397,G:\PLR ASSETS\WORKING_FOLDER\350kebooks\011.zip
350kebooks\011.zip,012/eBooks with Sales Pages/eBooks with Sales Pages/2-23/Natural Herbal Cures Remedies/Sales Material/herbalcures_mid.jpg,8706,G:\PLR ASSETS\WORKING_FOLDER\350kebooks\011.zip
350kebooks\011.zip,012/eBooks with Sales Pages/eBooks with Sales Pages/2-23/Natural Herbal Cures Remedies/Sales Material/thankyou_download.htm,3717,G:\PLR ASSETS\WORKING_FOLDER\350kebooks\011.zip
350kebooks\011.zip,012/eBooks with Sales Pages/eBooks with Sales Pages/2-23/Natural Cures For Insomnia/40 Articles/group2-009.txt,2301,G:\PLR ASSETS\WORKING_FOLDER\350kebooks\011.zip
350kebooks\011.zip,012/eBooks with Sales Pages/eBooks with Sales Pages/2-23/Natural Cures For Insomnia/40 Articles/group2-002.txt,2130,G:\PLR ASSETS\WORKING_FOLDER\350kebooks\011.zip
350kebooks\011.zip,012/eBooks with Sales Pages/eBooks with Sales Pages/2-23/Natural Cures For Insomnia/40 Articles/group1-011.txt,2218,G:\PLR ASSETS\WORKING_FOLDER\350kebooks\011.zip
350kebooks\011.zip,012/eBooks with Sales Pages/eBooks with Sales Pages/2-23/Natural Cures For Insomnia/40 Articles/group1-005.txt,2115,G:\PLR ASSETS\WORKING_FOLDER\350kebooks\011.zip
350kebooks\011.zip,012/eBooks with Sales Pages/eBooks with Sales Pages/2-23/Natural Cures For Insomnia/ResellerSite/graphics.html,348,G:\PLR ASSETS\WORKING_FOLDER\350kebooks\011.zip
